Time,Ecoregion,SoilType,NrOfCohorts,MaxLayerStdev,Layers,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),PET(mm),Evaporation(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),water(mm),PressureHead(mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,FrostDepth(mm),LeakageFrac(-)
1908,eco999,SALO,1,56,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,0.06700859,236,116,0,15.26264,6,12,14,4,6,0,1000,1
1908.083,eco999,SALO,1,56,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,0.07370175,236,116,0,15.18894,6,12,14,4,6,0,1000,1
1908.167,eco999,SALO,1,56,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,0.1159706,236,116,0,15.07297,6,12,14,4,6,0,1000,1
1908.25,eco999,SALO,1,56,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.5359,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,0.2080181,236,116,0,14.86495,6,12,14,4,6,889,1000,1
1908.333,eco999,SALO,1,56,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,57.39838,44.1015,42.06265,2.038847,0,11.041,146.1046,9,0,0.1169851,0.9965439,10.95943,10.00122,0.324659,236,116,6.953724,21.41233,6,12,14,4,6,930.6617,1000,1
1908.417,eco999,SALO,1,56,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,70.15826,42.86295,39.87906,2.983892,1.503804,12.77962,148.1,9,0,0.1169851,1.308112,12.21907,10.87833,0.4793327,236,116,6.953724,31.81133,6,12,14,4,6,904.4985,1000,1
1908.5,eco999,SALO,1,56,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,42.26088,39.1389,35.74964,3.38926,1.117211,9.494279,152.1487,8,0,0.1169851,1.468441,12.3637,10.76906,0.5617046,236,116,6.953724,42.01868,6,12,14,4,6,848.4346,1000,1
1908.583,eco999,SALO,1,56,1,816,12.06,19.03,22.515,26,112.18,375,0,0,61.10036,33.02643,30.20126,2.82517,1.304693,11.08753,157.8097,7,0,0.1169851,1.319802,11.46663,9.989401,0.4959701,236,116,6.953724,51.51212,6,12,14,4,6,762.4698,1000,1
1908.667,eco999,SALO,1,56,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,50.44987,24.6653,22.96527,1.700028,1.079645,9.175036,165.2699,5,0,0.1169851,0.9959317,9.143795,8.084167,0.3459716,236,116,6.953724,59.25031,6,12,14,4,6,646.6043,1000,1
1908.75,eco999,SALO,1,56,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,29.22827,12.69927,11.89493,0.8043469,0.6952623,5.908473,176.5186,4,0,0.1169851,0.6941499,6.20712,5.479192,0.2302196,236,116,6.953724,64.49928,6,12,14,4,6,476.5437,1000,1
1908.833,eco999,SALO,1,56,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,33.60985,0,0,0,0.5970499,5.073846,188.5732,3,8.44432,0,0.3477341,0,0,0.1277893,236,116,0,64.37149,6,18.9537239074707,14,4,6,0,1000,1
1908.917,eco999,SALO,1,56,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,0.08260596,264,130,0,17.1568,6,18.9537239074707,18.6799998283386,4,6,0,1000,1
1909,eco999,SALO,1,56,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,0.07507568,264,130,0,17.08173,6,14,17,4,6,0,1000,1
1909.083,eco999,SALO,1,56,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,0.08257463,264,130,0,16.99915,6,14,17,4,6,0,1000,1
1909.167,eco999,SALO,1,56,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,0.1297704,264,130,0,16.86938,6,14,17,4,6,0,1000,1
1909.25,eco999,SALO,1,56,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.5359,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,0.2327682,264,130,0,16.63661,6,14,17,4,6,889,1000,1
1909.333,eco999,SALO,1,56,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,57.20947,43.58363,41.30921,2.274419,0,11.041,146.8113,9,0,0.1309931,0.9965439,12.22571,11.15396,0.3633873,264,130,7.777656,23.92723,6,14,17,4,6,923.1311,1000,1
1909.417,eco999,SALO,1,56,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,70.42303,42.35298,39.01861,3.334367,1.682696,12.76173,148.8909,9,0,0.1309931,1.308112,13.65427,12.15468,0.5369346,264,130,7.777656,35.54497,6,14,17,4,6,897.1796,1000,1
1909.5,eco999,SALO,1,56,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,42.60765,38.65829,34.8643,3.793996,1.250114,9.480989,152.9539,8,0,0.1309931,1.468441,13.84013,12.05655,0.6297273,264,130,7.777656,46.97179,6,14,17,4,6,841.5693,1000,1
1909.583,eco999,SALO,1,56,1,816,12.06,19.03,22.515,26,112.18,375,0,0,61.49226,32.59575,29.42948,3.166268,1.459898,11.07201,158.5139,6,0,0.1309931,1.319802,12.85105,11.19879,0.556303,264,130,7.777656,57.61429,6,14,17,4,6,756.3002,1000,1
1909.667,eco999,SALO,1,56,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,50.87282,24.30407,22.39756,1.90651,1.20808,9.162192,165.7968,5,0,0.1309931,0.9959317,10.25438,9.069199,0.3881273,264,130,7.777656,66.29535,6,14,17,4,6,641.3722,1000,1
1909.75,eco999,SALO,1,56,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,29.60214,12.43767,11.53544,0.902235,0.7779704,5.900203,176.8588,4,0,0.1309931,0.6941499,6.962519,6.148341,0.2582647,264,130,7.777656,72.18542,6,14,17,4,6,472.6876,1000,1
1909.833,eco999,SALO,1,56,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,33.88628,0,0,0,0.6680747,5.066743,188.5732,3,8.44432,0,0.3477341,0,0,0.1432894,264,130,0,72.04214,6,21.7776556015015,17,4,7,0,1000,1
1909.917,eco999,SALO,1,56,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,0.09256761,296,146,0,19.19027,6,21.7776556015015,22.2399997711182,5,7,0,1000,1
1910,eco999,SALO,1,56,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,0.08410569,296,146,0,19.10616,8,16,20,5,7,0,1000,1
1910.083,eco999,SALO,1,56,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,0.09250659,296,146,0,19.01366,8,16,20,5,7,0,1000,1
1910.167,eco999,SALO,1,56,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,0.145379,296,146,0,18.86828,8,16,20,5,7,0,1000,1
1910.25,eco999,SALO,1,56,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.5359,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,0.2607652,296,146,0,18.60752,8,16,20,5,7,889,1000,1
1910.333,eco999,SALO,1,56,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,56.9951,43.00962,40.46793,2.54169,0,11.041,147.5997,9,0,0.1466538,0.9965439,13.66237,12.46399,0.407095,296,146,8.696595,26.75095,8,16,20,5,7,914.7841,1000,1
1910.417,eco999,SALO,1,56,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,70.71735,41.78771,38.06152,3.726198,1.882396,12.74176,149.7705,8,0,0.1466538,1.308112,15.25882,13.58205,0.6015164,296,146,8.696595,39.73148,8,16,20,5,7,889.0673,1000,1
1910.5,eco999,SALO,1,56,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,42.99619,38.12558,33.88582,4.239764,1.398476,9.466152,153.8442,7,0,0.1466538,1.468441,15.46625,13.47194,0.70547,296,146,8.696595,52.49794,8,16,20,5,7,833.9598,1000,1
1910.583,eco999,SALO,1,56,1,816,12.06,19.03,22.515,26,112.18,375,0,0,61.9283,32.11839,28.58029,3.538095,1.633157,11.05468,159.2896,6,0,0.1466538,1.319802,14.3602,12.51273,0.6232143,296,146,8.696595,64.38746,8,16,20,5,7,749.4617,1000,1
1910.667,eco999,SALO,1,56,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,51.33989,23.90368,21.77349,2.130188,1.351453,9.147855,166.3767,5,0,0.1466538,0.9959317,11.45746,10.13225,0.4348107,296,146,8.696595,74.08491,8,16,20,5,7,635.5729,1000,1
1910.75,eco999,SALO,1,56,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,30.01408,12.14772,11.13982,1.007903,0.8702989,5.89097,177.2336,4,0,0.1466538,0.6941499,7.777953,6.867579,0.2893284,296,146,8.696595,80.66314,8,16,20,5,7,468.4136,1000,1
1910.833,eco999,SALO,1,56,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,34.18962,0,0,0,0.7473609,5.058815,188.5732,3,8.44432,0,0.3477341,0,0,0.160524,296,146,0,80.50262,8,24.6965951919556,20,5,8,0,1000,1
1910.917,eco999,SALO,1,56,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,0.1037015,332,163,0,21.4577,8,24.6965951919556,25.8800001144409,5,8,0,1000,1
1911,eco999,SALO,1,56,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,0.09418879,332,163,0,21.36351,8,18,24,5,8,0,1000,1
1911.083,eco999,SALO,1,56,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,0.1035969,332,163,0,21.25991,8,18,24,5,8,0,1000,1
1911.167,eco999,SALO,1,56,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,0.162808,332,163,0,21.0971,8,18,24,5,8,0,1000,1
1911.25,eco999,SALO,1,56,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.5359,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,0.2920274,332,163,0,20.80508,8,18,24,5,8,889,1000,1
1911.333,eco999,SALO,1,56,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,56.7569,42.3757,39.53714,2.838553,0,11.041,148.4718,9,0,0.1641164,0.9965439,15.2581,13.9189,0.4559001,332,163,9.718548,29.89472,8,18,24,5,8,905.5657,1000,1
1911.417,eco999,SALO,1,56,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,71.04021,41.16344,37.00203,4.161411,2.104707,12.71953,150.744,8,0,0.1641164,1.308112,17.04102,15.16721,0.6736299,332,163,9.718548,44.38829,8,18,24,5,8,880.108,1000,1
1911.5,eco999,SALO,1,56,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,43.42366,37.53726,32.80239,4.734868,1.563636,9.449636,154.8298,7,0,0.1641164,1.468441,17.27234,15.04367,0.7900461,332,163,9.718548,58.64192,8,18,24,5,8,825.5558,1000,1
1911.583,eco999,SALO,1,56,1,816,12.06,19.03,22.515,26,112.18,375,0,0,62.40892,31.59117,27.64014,3.951028,1.826033,11.0354,160.1483,6,0,0.1641164,1.319802,16.03619,13.97161,0.6979291,332,163,9.718548,71.9156,8,18,24,5,8,741.9092,1000,1
1911.667,eco999,SALO,1,56,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,51.85541,23.46148,21.08294,2.378542,1.511059,9.131894,167.0183,5,0,0.1641164,0.9959317,12.79326,11.31232,0.4869385,332,163,9.718548,82.74098,8,18,24,5,8,629.1681,1000,1
1911.75,eco999,SALO,1,56,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,30.46899,11.82749,10.70231,1.12518,0.9730811,5.880692,177.6481,4,0,0.1641164,0.6941499,8.68298,7.665625,0.3240148,332,163,9.718548,90.08259,8,18,24,5,8,463.6933,1000,1
1911.833,eco999,SALO,1,56,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,34.52472,0,0,0,0.8356241,5.049988,188.5732,3,8.44432,0,0.3477341,0,0,0.1797686,332,163,0,89.9028,8,27.7185478210449,24,5,9,0,1000,1
1911.917,eco999,SALO,1,56,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,0.1161339,371,183,0,23.98014,8,27.7185478210449,30.5799999237061,6,9,0,1000,1
1912,eco999,SALO,1,56,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,0.1054435,371,183,0,23.87469,10,20,28,6,9,0,1000,1
1912.083,eco999,SALO,1,56,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,0.1159757,371,183,0,23.75872,10,20,28,6,9,0,1000,1
1912.167,eco999,SALO,1,56,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,0.1824892,371,183,0,23.57623,10,20,28,6,9,0,1000,1
1912.25,eco999,SALO,1,56,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.5359,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,0.3273335,371,183,0,23.2489,10,20,28,6,9,889,1000,1
1912.333,eco999,SALO,1,56,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,56.48711,41.67673,38.50203,3.174693,0,11.041,149.4406,8,0,0.1835776,0.9965439,17.06496,15.56928,0.5108774,371,183,10.85408,33.42297,10,20,28,6,9,895.4016,1000,1
1912.417,eco999,SALO,1,56,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,71.39729,40.47512,35.82888,4.64624,2.352004,12.6948,151.8214,8,0,0.1835776,1.308112,19.0264,16.93365,0.7542691,371,183,10.85408,49.60236,10,20,28,6,9,870.2296,1000,1
1912.5,eco999,SALO,1,56,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,43.90057,36.88858,31.61153,5.277049,1.747359,9.431264,155.9137,7,0,0.1835776,1.468441,19.25017,16.7611,0.8838879,371,183,10.85408,65.47957,10,20,28,6,9,816.2898,1000,1
1912.583,eco999,SALO,1,56,1,816,12.06,19.03,22.515,26,112.18,375,0,0,63.81732,31.00989,26.61211,4.39778,2.040586,11.01394,160.212,6,0,0.1835776,1.319802,17.84944,15.54364,0.7804494,371,183,10.85408,80.24276,10,20,28,6,9,733.582,1000,1
1912.667,eco999,SALO,1,56,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,51.54514,22.97392,20.32869,2.645226,1.688604,9.11414,167.7202,5,0,0.1835776,0.9959317,14.22766,12.57368,0.5444145,371,183,10.85408,92.27203,10,20,28,6,9,622.1063,1000,1
1912.75,eco999,SALO,1,56,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,30.96707,11.47441,10.22383,1.250575,1.087415,5.869258,178.1021,3,0,0.1835776,0.6941499,9.650652,8.514427,0.3622694,371,183,10.85408,100.4242,10,20,28,6,9,458.4887,1000,1
1912.833,eco999,SALO,1,56,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,34.89038,0,0,0,0.9338075,5.04017,188.5732,3,8.44432,0,0.3477341,0,0,0.201087,371,183,0,100.2231,10,30.8540821075439,28,6,10,0,1000,1
1912.917,eco999,SALO,1,56,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,0.1299872,415,204,0,26.78268,10,30.8540821075439,35.3699998855591,7,10,0,1000,1
1913,eco999,SALO,1,56,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,0.117974,415,204,0,26.66471,12,22,32,7,10,0,1000,1
1913.083,eco999,SALO,1,56,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,0.1297579,415,204,0,26.53496,12,22,32,7,10,0,1000,1
1913.167,eco999,SALO,1,56,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,0.2039214,415,204,0,26.33103,12,22,32,7,10,0,1000,1
1913.25,eco999,SALO,1,56,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.5359,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,0.3657722,415,204,0,25.96526,12,22,32,7,10,889,1000,1
1913.333,eco999,SALO,1,56,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,56.19998,40.90909,37.37683,3.532259,0,11.041,150.4954,8,0,0.205207,0.9965439,18.98699,17.31798,0.5710272,415,204,12.11195,37.26183,12,22,32,7,10,884.2388,1000,1
1913.417,eco999,SALO,1,56,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,72.80962,39.71917,34.54076,5.178418,2.626288,12.66737,151.9729,8,0,0.205207,1.308112,21.20567,18.8704,0.8437396,415,204,12.11195,55.28849,12,22,32,7,10,859.3807,1000,1
1913.5,eco999,SALO,1,56,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,43.37494,36.17617,30.28442,5.891749,1.951131,9.410887,157.1198,7,0,0.205207,1.468441,21.49254,18.715,0.9895542,415,204,12.11195,73.01394,12,22,32,7,10,806.1133,1000,1
1913.583,eco999,SALO,1,56,1,816,12.06,19.03,22.515,26,112.18,375,0,0,64.4959,30.37148,25.45578,4.915709,2.278553,10.99014,161.1637,6,0,0.205207,1.319802,19.95158,17.37856,0.8741751,415,204,12.11195,89.5183,12,22,32,7,10,724.4366,1000,1
1913.667,eco999,SALO,1,56,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,52.06792,22.43846,19.47994,2.958518,1.885524,9.094448,168.5075,5,0,0.205207,0.9959317,15.91273,14.06707,0.6099036,415,204,12.11195,102.9755,12,22,32,7,10,614.3506,1000,1
1913.75,eco999,SALO,1,56,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,31.5209,11.08664,9.687778,1.398863,1.214226,5.856577,178.6091,3,0,0.205207,0.6941499,10.79498,9.527082,0.4058374,415,204,12.11195,112.0967,12,22,32,7,10,452.7729,1000,1
1913.833,eco999,SALO,1,56,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,35.29945,0,0,0,1.042706,5.02928,188.5732,3,8.44432,0,0.3477341,0,0,0.2251651,415,204,0,111.8715,12,34.1119518280029,32,7,12,0,1000,1
1913.917,eco999,SALO,1,56,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,0.1454608,465,229,0,29.88831,12,34.1119518280029,40.2299995422363,8,12,0,1000,1
1914,eco999,SALO,1,56,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,0.1319615,465,229,0,29.75635,12,25,37,8,12,0,1000,1
1914.083,eco999,SALO,1,56,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,0.1451425,465,229,0,29.61121,12,25,37,8,12,0,1000,1
1914.167,eco999,SALO,1,56,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,0.2280992,465,229,0,29.38311,12,25,37,8,12,0,1000,1
1914.25,eco999,SALO,1,56,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.5359,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,0.4091398,465,229,0,28.97398,12,25,37,8,12,889,1000,1
1914.333,eco999,SALO,1,56,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,56.65956,40.06515,36.12922,3.93593,0,11.041,150.8797,8,0,0.229304,0.9965439,21.15684,19.29543,0.6387308,465,229,13.50817,41.552,12,25,37,8,12,871.9665,1000,1
1914.417,eco999,SALO,1,56,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,71.41228,38.88808,33.11786,5.77022,2.931166,12.63688,154.3112,7,0,0.229304,1.308112,23.62911,21.02463,0.9437773,465,229,13.50817,61.63285,12,25,37,8,12,847.4532,1000,1
1914.5,eco999,SALO,1,56,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,44.96866,35.39295,28.82806,6.564895,2.177632,9.388236,158.4438,6,0,0.229304,1.468441,23.94811,20.85039,1.10688,465,229,13.50817,81.37637,12,25,37,8,12,794.9253,1000,1
1914.583,eco999,SALO,1,56,1,816,12.06,19.03,22.515,26,112.18,375,0,0,64.15172,29.66962,24.19273,5.476893,2.543064,10.96369,163.2957,5,0,0.229304,1.319802,22.22928,19.35965,0.9778213,465,229,13.50817,99.75819,12,25,37,8,12,714.3821,1000,1
1914.667,eco999,SALO,1,56,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,53.73155,21.84977,18.55401,3.295763,2.104409,9.072559,169.3674,4,0,0.229304,0.9959317,17.72664,15.66823,0.6822166,465,229,13.50817,114.7442,12,25,37,8,12,605.8241,1000,1
1914.75,eco999,SALO,1,56,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,32.12589,10.66032,9.102445,1.557879,1.355182,5.842482,179.1635,3,0,0.229304,0.6941499,12.0221,10.60805,0.4539553,465,229,13.50817,124.8983,12,25,37,8,12,446.4888,1000,1
1914.833,eco999,SALO,1,56,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,35.74492,0,0,0,1.16375,5.017176,188.5732,3,8.44432,0,0.3477341,0,0,0.2518617,465,229,0,124.6464,12,38.5081691741943,37,8,13,0,1000,1
1914.917,eco999,SALO,1,56,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,0.1627073,520,256,0,33.33387,12,38.5081691741943,46.2299995422363,9,13,0,1000,1
1915,eco999,SALO,1,56,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,0.1475286,520,256,0,33.18634,14,28,42,9,13,0,1000,1
1915.083,eco999,SALO,1,56,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,0.1622645,520,256,0,33.02408,14,28,42,9,13,0,1000,1
1915.167,eco999,SALO,1,56,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,0.2550074,520,256,0,32.76907,14,28,42,9,13,0,1000,1
1915.25,eco999,SALO,1,56,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.5359,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,0.4574047,520,256,0,32.31166,14,28,42,9,13,889,1000,1
1915.333,eco999,SALO,1,56,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,55.51755,39.14169,34.76021,4.381478,0,11.041,152.9452,8,0,0.2560631,0.9965439,23.5518,21.47762,0.7140797,520,256,15.05228,46.30168,14,28,42,9,13,858.5378,1000,1
1915.417,eco999,SALO,1,56,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,72.64894,37.97869,31.55527,6.423421,3.268865,12.60311,155.7457,7,0,0.2560631,1.308112,26.30397,23.40178,1.055112,520,256,15.05228,68.64835,14,28,42,9,13,834.4022,1000,1
1915.5,eco999,SALO,1,56,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,45.5799,34.53593,27.2281,7.307834,2.428516,9.363149,159.8981,6,0,0.2560631,1.468441,26.65828,23.20646,1.237455,520,256,15.05228,90.61736,14,28,42,9,13,782.6831,1000,1
1915.583,eco999,SALO,1,56,1,816,12.06,19.03,22.515,26,112.18,375,0,0,64.84425,28.90163,22.80548,6.096151,2.83605,10.93439,164.5617,5,0,0.2560631,1.319802,24.74268,21.54503,1.093172,520,256,15.05228,111.0692,14,28,42,9,13,703.3804,1000,1
1915.667,eco999,SALO,1,56,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,54.47995,21.20561,17.53782,3.667785,2.346858,9.048315,170.311,4,0,0.2560631,0.9959317,19.7276,17.43389,0.7626954,520,256,15.05228,127.7404,14,28,42,9,13,596.4941,1000,1
1915.75,eco999,SALO,1,56,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,32.78767,10.19384,8.460658,1.733184,1.511313,5.826869,179.7713,3,0,0.2560631,0.6941499,13.37493,11.79923,0.5075069,520,256,15.05228,139.0321,14,28,42,9,13,439.6127,1000,1
1915.833,eco999,SALO,1,56,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,36.23203,0,0,0,1.297826,5.003768,188.5732,3,8.44432,0,0.3477341,0,0,0.2815729,520,256,0,138.7505,14,43.0522785186768,42,9,15,0,1000,1
1915.917,eco999,SALO,1,56,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,0.1819014,581,286,0,37.14581,14,43.0522785186768,52.3199996948242,10,15,0,1000,1
1916,eco999,SALO,1,56,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,0.1648407,581,286,0,36.98098,16,31,48,10,15,0,1000,1
1916.083,eco999,SALO,1,56,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,0.1813058,581,286,0,36.79967,16,31,48,10,15,0,1000,1
1916.167,eco999,SALO,1,56,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,0.2852869,581,286,0,36.51439,16,31,48,10,15,0,1000,1
1916.25,eco999,SALO,1,56,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.5359,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,0.5117232,581,286,0,36.00266,16,31,48,10,15,889,1000,1
